incident_id,timestamp,status,threat_id,threat_name,threat_type,severity,asset_id,asset_name,asset_type,asset_owner_department,asset_vulnerability_score,employee_id,emp_name,emp_department,emp_security_training,time_to_resolve_hours,data_breached_gb,financial_impact_k,description
2208,2021-02-07 07:16:14.560393,Resolved,3,Ransomware,Malicious Code,10,13,Databaseadministrator Cloud Storage 13,Database,Themeparkmanager,3,7,Amy Cox,Electricalengineer,Completed,146,63.91,1692.7,Threat: Ransomware; Type: Malicious Code; Asset: Databaseadministrator Cloud Storage 13 (Database); User: Amy Cox; Severity: 10
2822,2021-02-07 09:44:20.560393,Resolved,2,Malware,Malicious Code,6,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,4,Christopher Miller,"Engineer,materials",Completed,47,9.55,381.63,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 22 (Database); User: Christopher Miller; Severity: 6
2664,2021-02-07 11:50:17.560393,Resolved,1,Phishing,Social Engineering,3,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,9,Emily Soto,Themeparkmanager,Pending,88,56.77,1369.69,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 20 (Workstation); User: Emily Soto; Severity: 3
3932,2021-02-07 14:19:10.560393,Resolved,3,Ransomware,Malicious Code,10,37,Fieldseismologist Workstation 37,Database,Gamesdeveloper,3,8,Alyssa Carpenter,"Administrator,CivilService",Pending,400,38.39,870.65,Threat: Ransomware; Type: Malicious Code; Asset: Fieldseismologist Workstation 37 (Database); User: Alyssa Carpenter; Severity: 10
3772,2021-02-08 01:16:14.560393,Resolved,1,Phishing,Social Engineering,3,4,Planninganddevelopmentsurveyor Server 4,Database,Miningengineer,2,1,John Nelson,Consultingcivilengineer,Pending,48,0.0,15.81,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Server 4 (Database); User: John Nelson; Severity: 3
2593,2021-02-08 08:45:41.560393,Resolved,2,Malware,Malicious Code,6,13,Databaseadministrator Cloud Storage 13,Database,Themeparkmanager,3,1,John Nelson,Consultingcivilengineer,Pending,33,0.0,15.26,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Cloud Storage 13 (Database); User: John Nelson; Severity: 6
1545,2021-02-08 22:23:56.560393,Resolved,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,1,John Nelson,Consultingcivilengineer,Pending,64,0.0,48.51,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: John Nelson; Severity: 3"
365,2021-02-09 09:25:22.560393,Resolved,1,Phishing,Social Engineering,3,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,8,Alyssa Carpenter,"Administrator,CivilService",Pending,45,36.7,615.12,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 22 (Database); User: Alyssa Carpenter; Severity: 3
1577,2021-02-10 03:56:04.560393,Resolved,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,1,John Nelson,Consultingcivilengineer,Pending,36,0.0,15.28,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: John Nelson; Severity: 3"
3718,2021-02-11 03:54:38.560393,Closed,1,Phishing,Social Engineering,3,43,Electricalengineer Workstation 43,Workstation,Childpsychotherapist,6,9,Emily Soto,Themeparkmanager,Pending,31,2.96,153.49,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Workstation 43 (Workstation); User: Emily Soto; Severity: 3
3005,2021-02-11 11:04:04.560393,Resolved,3,Ransomware,Malicious Code,10,26,"Physicist,medical Cloud Storage 26",Workstation,Consultingcivilengineer,10,9,Emily Soto,Themeparkmanager,Pending,221,107.37,5801.42,"Threat: Ransomware; Type: Malicious Code; Asset: Physicist,medical Cloud Storage 26 (Workstation); User: Emily Soto; Severity: 10"
175,2021-02-11 20:21:48.560393,Resolved,2,Malware,Malicious Code,6,3,Purchasingmanager Server 3,Server,Miningengineer,5,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,400,0.0,86.2,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 3 (Server); User: Ashley Lester; Severity: 6
3863,2021-02-12 17:20:26.560393,Resolved,4,DoS Attack,Denial of Service,8,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,6,Jeremy Allen,Databaseadministrator,Pending,411,0.0,27.48,Threat: DoS Attack; Type: Denial of Service; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: Jeremy Allen; Severity: 8
3299,2021-02-13 03:58:11.560393,Resolved,1,Phishing,Social Engineering,3,28,"Administrator,CivilService Server 28",Server,"Physicist,medical",1,1,John Nelson,Consultingcivilengineer,Pending,206,0.37,16.71,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Server 28 (Server); User: John Nelson; Severity: 3"
4279,2021-02-13 07:07:17.560393,Closed,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,15,Amy Lawrence,Miningengineer,Completed,274,22.57,682.6,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: Amy Lawrence; Severity: 3"
2175,2021-02-13 11:19:48.560393,Resolved,1,Phishing,Social Engineering,3,48,Planninganddevelopmentsurveyor Cloud Storage 48,Server,Gamesdeveloper,1,6,Jeremy Allen,Databaseadministrator,Pending,22,0.0,22.86,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Cloud Storage 48 (Server); User: Jeremy Allen; Severity: 3
3853,2021-02-13 22:00:08.560393,Closed,1,Phishing,Social Engineering,3,10,Electricalengineer Database 10,Server,"Physicist,medical",1,6,Jeremy Allen,Databaseadministrator,Pending,4,0.0,6.89,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 10 (Server); User: Jeremy Allen; Severity: 3
4573,2021-02-14 11:01:02.560393,Resolved,2,Malware,Malicious Code,6,10,Electricalengineer Database 10,Server,"Physicist,medical",1,13,Anita Wright,Fieldseismologist,Completed,78,20.41,452.75,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Database 10 (Server); User: Anita Wright; Severity: 6
508,2021-02-14 16:36:56.560393,Resolved,1,Phishing,Social Engineering,3,50,Childpsychotherapist Server 50,Workstation,Planninganddevelopmentsurveyor,4,6,Jeremy Allen,Databaseadministrator,Pending,40,0.0,18.26,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 50 (Workstation); User: Jeremy Allen; Severity: 3
828,2021-02-16 05:37:48.560393,Resolved,2,Malware,Malicious Code,6,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,6,Jeremy Allen,Databaseadministrator,Pending,124,0.0,55.32,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 18 (Server); User: Jeremy Allen; Severity: 6
3413,2021-02-16 15:27:41.560393,Resolved,1,Phishing,Social Engineering,3,5,Planninganddevelopmentsurveyor Database 5,Database,Purchasingmanager,1,9,Emily Soto,Themeparkmanager,Pending,153,1.26,50.56,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Database 5 (Database); User: Emily Soto; Severity: 3
132,2021-02-17 06:39:52.560393,Investigating,1,Phishing,Social Engineering,3,42,Consultingcivilengineer Workstation 42,Database,Fieldseismologist,4,9,Emily Soto,Themeparkmanager,Pending,12,3.94,35.6,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Workstation 42 (Database); User: Emily Soto; Severity: 3
2126,2021-02-17 15:20:23.560393,Resolved,3,Ransomware,Malicious Code,10,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,1,John Nelson,Consultingcivilengineer,Pending,55,0.0,113.03,"Threat: Ransomware; Type: Malicious Code; Asset: Physicist,medical Server 17 (Cloud Storage); User: John Nelson; Severity: 10"
1071,2021-02-17 20:09:00.560393,Resolved,1,Phishing,Social Engineering,3,26,"Physicist,medical Cloud Storage 26",Workstation,Consultingcivilengineer,10,1,John Nelson,Consultingcivilengineer,Pending,28,20.29,691.13,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Cloud Storage 26 (Workstation); User: John Nelson; Severity: 3"
3323,2021-02-18 08:04:17.560393,Resolved,1,Phishing,Social Engineering,3,32,Clinicalresearchassociate Cloud Storage 32,Workstation,Databaseadministrator,4,8,Alyssa Carpenter,"Administrator,CivilService",Pending,27,0.0,4.13,Threat: Phishing; Type: Social Engineering; Asset: Clinicalresearchassociate Cloud Storage 32 (Workstation); User: Alyssa Carpenter; Severity: 3
3106,2021-02-18 09:42:50.560393,Resolved,1,Phishing,Social Engineering,3,35,Gamesdeveloper Cloud Storage 35,Workstation,Consultingcivilengineer,5,6,Jeremy Allen,Databaseadministrator,Pending,20,0.0,7.24,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Cloud Storage 35 (Workstation); User: Jeremy Allen; Severity: 3
3709,2021-02-18 11:25:46.560393,Closed,1,Phishing,Social Engineering,3,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,42,0.0,14.39,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 21 (Cloud Storage); User: Ashley Lester; Severity: 3
4191,2021-02-19 01:45:40.560393,Closed,1,Phishing,Social Engineering,3,11,Themeparkmanager Database 11,Database,Miningengineer,1,6,Jeremy Allen,Databaseadministrator,Pending,47,0.0,8.29,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 11 (Database); User: Jeremy Allen; Severity: 3
3995,2021-02-19 04:27:31.560393,Resolved,5,Insider Threat,Insider,9,46,Fieldseismologist Cloud Storage 46,Database,"Administrator,CivilService",5,5,Megan Garcia,"Physicist,medical",Completed,63,61.37,2131.33,Threat: Insider Threat; Type: Insider; Asset: Fieldseismologist Cloud Storage 46 (Database); User: Megan Garcia; Severity: 9
3791,2021-02-19 04:52:16.560393,Resolved,1,Phishing,Social Engineering,3,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,13,Anita Wright,Fieldseismologist,Completed,18,0.0,51.64,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Workstation 16 (Server); User: Anita Wright; Severity: 3
1997,2021-02-19 15:18:48.560393,Resolved,1,Phishing,Social Engineering,3,14,Consultingcivilengineer Cloud Storage 14,Database,Miningengineer,1,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,48,4.44,64.25,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Cloud Storage 14 (Database); User: Ashley Lester; Severity: 3
1221,2021-02-20 02:58:20.560393,Closed,1,Phishing,Social Engineering,3,45,Purchasingmanager Database 45,Database,"Engineer,materials",6,6,Jeremy Allen,Databaseadministrator,Pending,9,38.4,874.98,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Database 45 (Database); User: Jeremy Allen; Severity: 3
2021,2021-02-20 07:07:40.560393,Resolved,2,Malware,Malicious Code,6,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,10,Eric Perez,Childpsychotherapist,Completed,132,0.0,28.72,Threat: Malware; Type: Malicious Code; Asset: Fieldseismologist Database 1 (Database); User: Eric Perez; Severity: 6
2770,2021-02-20 12:48:45.560393,Resolved,1,Phishing,Social Engineering,3,41,Gamesdeveloper Database 41,Server,"Administrator,CivilService",1,13,Anita Wright,Fieldseismologist,Completed,89,0.0,9.96,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Database 41 (Server); User: Anita Wright; Severity: 3
4032,2021-02-20 22:55:50.560393,Closed,1,Phishing,Social Engineering,3,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,8,Alyssa Carpenter,"Administrator,CivilService",Pending,112,0.0,14.82,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Workstation 16 (Server); User: Alyssa Carpenter; Severity: 3
2105,2021-02-21 11:28:54.560393,Resolved,1,Phishing,Social Engineering,3,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,10,Eric Perez,Childpsychotherapist,Completed,9,29.05,428.72,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 20 (Workstation); User: Eric Perez; Severity: 3
4299,2021-02-21 14:21:03.560393,Resolved,2,Malware,Malicious Code,6,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,9,Emily Soto,Themeparkmanager,Pending,206,0.0,9.27,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: Emily Soto; Severity: 6
1448,2021-02-21 18:56:34.560393,Resolved,2,Malware,Malicious Code,6,10,Electricalengineer Database 10,Server,"Physicist,medical",1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,210,0.0,15.15,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Database 10 (Server); User: Alyssa Carpenter; Severity: 6
953,2021-02-22 04:37:23.560393,Resolved,1,Phishing,Social Engineering,3,12,Miningengineer Workstation 12,Database,Clinicalresearchassociate,2,7,Amy Cox,Electricalengineer,Completed,199,0.0,7.88,Threat: Phishing; Type: Social Engineering; Asset: Miningengineer Workstation 12 (Database); User: Amy Cox; Severity: 3
4865,2021-02-22 14:07:20.560393,Resolved,1,Phishing,Social Engineering,3,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,6,Jeremy Allen,Databaseadministrator,Pending,25,0.0,6.05,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Jeremy Allen; Severity: 3
2788,2021-02-22 15:50:16.560393,Resolved,2,Malware,Malicious Code,6,14,Consultingcivilengineer Cloud Storage 14,Database,Miningengineer,1,12,Tony Williams,"Engineer,materials",Completed,696,0.0,25.4,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Cloud Storage 14 (Database); User: Tony Williams; Severity: 6
1662,2021-02-23 00:23:53.560393,Resolved,2,Malware,Malicious Code,6,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,1,John Nelson,Consultingcivilengineer,Pending,129,0.0,32.96,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Database 47 (Workstation); User: John Nelson; Severity: 6
758,2021-02-23 02:47:01.560393,Resolved,1,Phishing,Social Engineering,3,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,1,John Nelson,Consultingcivilengineer,Pending,15,0.0,5.47,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 18 (Server); User: John Nelson; Severity: 3
2897,2021-02-23 11:41:30.560393,Resolved,4,DoS Attack,Denial of Service,8,46,Fieldseismologist Cloud Storage 46,Database,"Administrator,CivilService",5,2,Angela Sanchez,Gamesdeveloper,Completed,64,0.0,38.57,Threat: DoS Attack; Type: Denial of Service; Asset: Fieldseismologist Cloud Storage 46 (Database); User: Angela Sanchez; Severity: 8
972,2021-02-23 15:03:23.560393,Investigating,2,Malware,Malicious Code,6,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,9,Emily Soto,Themeparkmanager,Pending,42,8.65,163.2,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Workstation 16 (Server); User: Emily Soto; Severity: 6
1895,2021-02-24 14:41:00.560393,Resolved,1,Phishing,Social Engineering,3,40,"Physicist,medical Database 40",Database,Consultingcivilengineer,3,6,Jeremy Allen,Databaseadministrator,Pending,72,0.0,27.24,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Database 40 (Database); User: Jeremy Allen; Severity: 3"
3093,2021-02-25 12:36:40.560393,Resolved,2,Malware,Malicious Code,6,9,Databaseadministrator Server 9,Workstation,"Engineer,materials",1,6,Jeremy Allen,Databaseadministrator,Pending,53,0.0,46.99,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Server 9 (Workstation); User: Jeremy Allen; Severity: 6
4127,2021-02-25 12:44:12.560393,Investigating,1,Phishing,Social Engineering,3,23,Electricalengineer Database 23,Cloud Storage,Miningengineer,4,2,Angela Sanchez,Gamesdeveloper,Completed,109,12.29,799.49,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 23 (Cloud Storage); User: Angela Sanchez; Severity: 3
3800,2021-02-25 15:58:21.560393,Resolved,5,Insider Threat,Insider,9,14,Consultingcivilengineer Cloud Storage 14,Database,Miningengineer,1,9,Emily Soto,Themeparkmanager,Pending,139,0.0,35.19,Threat: Insider Threat; Type: Insider; Asset: Consultingcivilengineer Cloud Storage 14 (Database); User: Emily Soto; Severity: 9
4450,2021-02-25 17:41:54.560393,Resolved,5,Insider Threat,Insider,9,12,Miningengineer Workstation 12,Database,Clinicalresearchassociate,2,8,Alyssa Carpenter,"Administrator,CivilService",Pending,357,0.0,36.43,Threat: Insider Threat; Type: Insider; Asset: Miningengineer Workstation 12 (Database); User: Alyssa Carpenter; Severity: 9
4926,2021-02-25 21:42:34.560393,Resolved,1,Phishing,Social Engineering,3,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,4,Christopher Miller,"Engineer,materials",Completed,123,0.0,18.24,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Database 1 (Database); User: Christopher Miller; Severity: 3
1617,2021-02-25 22:35:26.560393,Closed,2,Malware,Malicious Code,6,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,3,Veronica Fitzgerald,Purchasingmanager,Completed,64,2.4,51.7,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Workstation 16 (Server); User: Veronica Fitzgerald; Severity: 6
4814,2021-02-26 04:06:45.560393,Closed,1,Phishing,Social Engineering,3,31,Planninganddevelopmentsurveyor Server 31,Server,"Engineer,materials",4,9,Emily Soto,Themeparkmanager,Pending,21,0.0,25.87,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Server 31 (Server); User: Emily Soto; Severity: 3
1580,2021-02-26 08:09:14.560393,Closed,5,Insider Threat,Insider,9,30,Electricalengineer Cloud Storage 30,Workstation,Purchasingmanager,2,1,John Nelson,Consultingcivilengineer,Pending,15,0.0,33.92,Threat: Insider Threat; Type: Insider; Asset: Electricalengineer Cloud Storage 30 (Workstation); User: John Nelson; Severity: 9
4265,2021-02-27 01:20:15.560393,Closed,1,Phishing,Social Engineering,3,9,Databaseadministrator Server 9,Workstation,"Engineer,materials",1,6,Jeremy Allen,Databaseadministrator,Pending,54,0.91,37.09,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Server 9 (Workstation); User: Jeremy Allen; Severity: 3
